refund_id,order_id,refund_ts,refund_reason,refund_amount
884,5902,2026-02-26 21:18:00,MISSING_ITEM,636.73
885,5904,2026-02-26 15:57:00,CUSTOMER_CANCEL,212.12
886,5907,2026-02-26 22:01:00,CUSTOMER_CANCEL,366.06
887,5908,2026-02-26 15:37:00,DELAY,154.2
888,5919,2026-02-27 00:05:00,CUSTOMER_CANCEL,239.73
889,5937,2026-02-26 14:30:00,CUSTOMER_CANCEL,301.84
890,5950,2026-02-28 00:04:00,MISSING_ITEM,268.53
891,5953,2026-02-27 13:38:00,DELAY,766.38
892,5955,2026-02-27 15:08:00,CUSTOMER_CANCEL,363.95
893,5957,2026-02-27 16:50:00,DELAY,162.43
894,5973,2026-02-27 19:05:00,CUSTOMER_CANCEL,112.27
895,5976,2026-02-27 16:11:00,CUSTOMER_CANCEL,78.15
896,5977,2026-02-27 12:57:00,CUSTOMER_CANCEL,380.17
897,5980,2026-02-27 16:54:00,CUSTOMER_CANCEL,136.22
898,5983,2026-02-28 01:36:00,CUSTOMER_CANCEL,392.39
899,5989,2026-02-27 13:51:00,DELAY,779.82
900,5995,2026-02-27 10:49:00,CUSTOMER_CANCEL,369.97
901,5999,2026-02-27 15:54:00,MISSING_ITEM,306.06
902,6005,2026-02-28 01:21:00,MISSING_ITEM,160.1
903,6015,2026-02-27 21:50:00,DELAY,162.44
904,6016,2026-02-27 12:32:00,CUSTOMER_CANCEL,503.48
905,6030,2026-02-27 23:20:00,CUSTOMER_CANCEL,258.42
906,6050,2026-02-27 18:55:00,DELAY,387.91
907,6053,2026-02-28 00:58:00,DELAY,486.19
908,6055,2026-02-27 20:53:00,CUSTOMER_CANCEL,272.56
909,6059,2026-02-27 19:52:00,MISSING_ITEM,355.74
910,6073,2026-02-27 09:24:00,CUSTOMER_CANCEL,622.76
911,6075,2026-02-27 17:42:00,MISSING_ITEM,174.62
912,6076,2026-02-27 20:53:00,DELAY,201.45
913,6090,2026-02-28 19:06:00,MISSING_ITEM,378.24
914,6093,2026-02-28 21:23:00,DELAY,354.52
915,6095,2026-02-28 22:17:00,MISSING_ITEM,220.25
916,6097,2026-02-28 23:28:00,CUSTOMER_CANCEL,410.47
917,6098,2026-02-28 22:57:00,CUSTOMER_CANCEL,380.03
918,6121,2026-02-28 22:56:00,DELAY,424.4
919,6125,2026-02-28 10:30:00,DELAY,515.52
920,6129,2026-02-28 15:11:00,MISSING_ITEM,269.47
921,6137,2026-02-28 13:25:00,MISSING_ITEM,255.45
922,6139,2026-02-28 23:08:00,DELAY,382.36
923,6141,2026-02-28 18:35:00,DELAY,210.86
924,6146,2026-02-28 12:20:00,MISSING_ITEM,321.01
925,6155,2026-03-01 00:10:00,CUSTOMER_CANCEL,176.57
926,6158,2026-02-28 12:35:00,MISSING_ITEM,341.13
927,6176,2026-02-28 22:48:00,DELAY,153.1
928,6208,2026-02-28 23:09:00,DELAY,218.86
929,6212,2026-02-28 22:00:00,CUSTOMER_CANCEL,264.6
930,6226,2026-02-28 10:16:00,CUSTOMER_CANCEL,71.25
931,6231,2026-03-01 00:13:00,MISSING_ITEM,195.79
932,6234,2026-02-28 10:31:00,DELAY,561.4
933,6245,2026-02-28 17:19:00,CUSTOMER_CANCEL,186.36
934,6249,2026-02-28 13:05:00,MISSING_ITEM,302.2
935,6254,2026-03-01 20:32:00,CUSTOMER_CANCEL,355.81
936,6264,2026-03-01 14:20:00,CUSTOMER_CANCEL,215.26
937,6271,2026-03-01 21:41:00,MISSING_ITEM,282.15
938,6275,2026-03-01 16:21:00,MISSING_ITEM,201.14
939,6280,2026-03-02 00:08:00,DELAY,157.49
940,6291,2026-03-01 19:24:00,CUSTOMER_CANCEL,240.78
941,6292,2026-03-01 11:43:00,MISSING_ITEM,275.86
942,6294,2026-03-02 00:18:00,DELAY,152.59
943,6296,2026-03-01 10:51:00,MISSING_ITEM,450.33
944,6301,2026-03-01 20:49:00,DELAY,144.68
945,6303,2026-03-01 13:26:00,MISSING_ITEM,132.2
946,6310,2026-03-01 13:39:00,MISSING_ITEM,544.33
947,6325,2026-03-01 23:26:00,DELAY,365.73
948,6330,2026-03-01 17:08:00,MISSING_ITEM,212.82
949,6333,2026-03-01 16:36:00,CUSTOMER_CANCEL,346.75
950,6335,2026-03-01 16:29:00,DELAY,84.2
951,6338,2026-03-01 12:37:00,CUSTOMER_CANCEL,636.5
952,6340,2026-03-01 11:25:00,CUSTOMER_CANCEL,347.49
953,6343,2026-03-01 11:01:00,MISSING_ITEM,129.84
954,6345,2026-03-01 20:45:00,CUSTOMER_CANCEL,458.3
955,6354,2026-03-01 13:09:00,MISSING_ITEM,66.81
956,6355,2026-03-01 14:54:00,DELAY,198.21
957,6356,2026-03-02 00:00:00,MISSING_ITEM,189.74
958,6363,2026-03-01 10:11:00,DELAY,587.54
959,6364,2026-03-01 15:57:00,CUSTOMER_CANCEL,129.17
960,6368,2026-03-01 12:33:00,DELAY,169.02
961,6388,2026-03-01 22:35:00,CUSTOMER_CANCEL,430.99
962,6392,2026-03-01 22:19:00,MISSING_ITEM,451.13
963,6393,2026-03-01 17:10:00,DELAY,771.12
964,6401,2026-03-01 18:27:00,CUSTOMER_CANCEL,315.83
965,6414,2026-03-01 21:18:00,MISSING_ITEM,102.04
966,6417,2026-03-01 22:55:00,DELAY,323.46
967,6419,2026-03-01 15:47:00,DELAY,152.95
968,6420,2026-03-01 16:18:00,CUSTOMER_CANCEL,135.43
969,6423,2026-03-01 20:22:00,CUSTOMER_CANCEL,374.98
970,6424,2026-03-01 12:17:00,CUSTOMER_CANCEL,435.13
971,6426,2026-03-01 18:53:00,DELAY,299.94
972,6427,2026-03-01 15:49:00,DELAY,214.89
973,6429,2026-03-01 13:09:00,MISSING_ITEM,370.84
974,6434,2026-03-01 22:49:00,CUSTOMER_CANCEL,270.16
975,6435,2026-03-01 15:24:00,DELAY,106.62
976,6447,2026-03-02 18:55:00,DELAY,612.06
977,6450,2026-03-02 10:44:00,CUSTOMER_CANCEL,174.09
978,6453,2026-03-02 23:04:00,CUSTOMER_CANCEL,136.06
979,6460,2026-03-02 12:17:00,MISSING_ITEM,301.95
980,6461,2026-03-02 19:44:00,DELAY,94.29
981,6462,2026-03-02 11:03:00,MISSING_ITEM,532.4
982,6467,2026-03-02 12:38:00,MISSING_ITEM,127.55
983,6468,2026-03-02 13:34:00,MISSING_ITEM,79.82
984,6469,2026-03-02 20:37:00,MISSING_ITEM,629.44
985,6474,2026-03-02 21:55:00,CUSTOMER_CANCEL,199.82
986,6478,2026-03-02 23:45:00,DELAY,176.09
987,6483,2026-03-02 15:11:00,CUSTOMER_CANCEL,705.09
988,6503,2026-03-02 12:21:00,MISSING_ITEM,447.33
989,6504,2026-03-02 20:07:00,MISSING_ITEM,261.73
990,6508,2026-03-02 21:06:00,DELAY,245.76
991,6513,2026-03-02 14:55:00,MISSING_ITEM,439.2
992,6519,2026-03-02 16:39:00,MISSING_ITEM,298.9
993,6520,2026-03-02 17:42:00,CUSTOMER_CANCEL,429.25
994,6522,2026-03-02 16:36:00,CUSTOMER_CANCEL,322.97
995,6535,2026-03-02 15:56:00,DELAY,259.48
996,6545,2026-03-02 12:12:00,MISSING_ITEM,224.25
997,6555,2026-03-02 18:29:00,DELAY,435.31
998,6558,2026-03-02 17:39:00,MISSING_ITEM,260.26
999,6563,2026-03-02 12:42:00,CUSTOMER_CANCEL,331.75
1000,6565,2026-03-02 21:22:00,MISSING_ITEM,292.37
1001,6572,2026-03-02 17:01:00,MISSING_ITEM,415.55
1002,6583,2026-03-02 13:53:00,CUSTOMER_CANCEL,82.49
1003,6585,2026-03-02 14:56:00,MISSING_ITEM,229.64
1004,6599,2026-03-02 22:44:00,CUSTOMER_CANCEL,316.29
1005,6612,2026-03-02 17:47:00,MISSING_ITEM,266.4
1006,6632,2026-03-03 18:37:00,DELAY,511.58
1007,6633,2026-03-03 19:32:00,MISSING_ITEM,350.05
1008,6634,2026-03-03 23:40:00,MISSING_ITEM,182.71
1009,6642,2026-03-03 17:15:00,MISSING_ITEM,690.79
1010,6649,2026-03-03 14:28:00,CUSTOMER_CANCEL,446.27
1011,6659,2026-03-03 19:56:00,CUSTOMER_CANCEL,182.18
1012,6672,2026-03-03 16:52:00,DELAY,713.15
1013,6678,2026-03-03 14:51:00,MISSING_ITEM,474.97
1014,6685,2026-03-03 23:51:00,CUSTOMER_CANCEL,136.74
1015,6691,2026-03-03 18:33:00,CUSTOMER_CANCEL,217.6
1016,6708,2026-03-04 01:31:00,DELAY,341.36
1017,6709,2026-03-03 22:18:00,DELAY,272.38
1018,6710,2026-03-03 22:32:00,DELAY,587.77
1019,6713,2026-03-03 19:40:00,CUSTOMER_CANCEL,108.58
1020,6714,2026-03-03 14:35:00,MISSING_ITEM,155.88
1021,6723,2026-03-03 21:53:00,MISSING_ITEM,263.92
1022,6726,2026-03-03 17:04:00,DELAY,231.17
1023,6728,2026-03-03 13:16:00,DELAY,375.69
1024,6732,2026-03-03 20:12:00,CUSTOMER_CANCEL,262.96
1025,6734,2026-03-03 22:15:00,DELAY,250.72
1026,6764,2026-03-04 23:18:00,CUSTOMER_CANCEL,342.89
1027,6772,2026-03-04 18:35:00,DELAY,215.65
1028,6774,2026-03-04 23:26:00,MISSING_ITEM,97.92
1029,6775,2026-03-04 22:21:00,CUSTOMER_CANCEL,510.32
1030,6784,2026-03-04 19:24:00,CUSTOMER_CANCEL,417.31
1031,6785,2026-03-04 12:38:00,MISSING_ITEM,354.04
1032,6793,2026-03-04 20:37:00,CUSTOMER_CANCEL,242.59
1033,6806,2026-03-04 11:57:00,DELAY,98.92
1034,6812,2026-03-04 14:10:00,DELAY,389.48
1035,6818,2026-03-04 20:18:00,DELAY,735.08
1036,6819,2026-03-04 20:26:00,DELAY,559.12
1037,6820,2026-03-04 19:59:00,CUSTOMER_CANCEL,520.95
1038,6832,2026-03-04 23:38:00,MISSING_ITEM,133.09
1039,6839,2026-03-04 14:06:00,CUSTOMER_CANCEL,363.33
1040,6844,2026-03-04 21:02:00,MISSING_ITEM,345.33
1041,6852,2026-03-04 22:33:00,CUSTOMER_CANCEL,234.9
1042,6855,2026-03-04 17:49:00,DELAY,97.17
1043,6869,2026-03-04 10:28:00,MISSING_ITEM,348.28
1044,6875,2026-03-04 22:13:00,MISSING_ITEM,219.22
1045,6878,2026-03-04 16:15:00,CUSTOMER_CANCEL,609.25
1046,6879,2026-03-04 09:57:00,DELAY,444.41
1047,6884,2026-03-04 12:51:00,MISSING_ITEM,219.07
1048,6891,2026-03-04 17:06:00,MISSING_ITEM,621.45
1049,6898,2026-03-04 12:31:00,DELAY,574.32
1050,6900,2026-03-04 12:34:00,DELAY,400.84
1051,6901,2026-03-04 14:07:00,CUSTOMER_CANCEL,189.76
1052,6914,2026-03-04 10:08:00,CUSTOMER_CANCEL,507.47
1053,6927,2026-03-04 18:43:00,DELAY,670.48
1054,6935,2026-03-04 17:25:00,MISSING_ITEM,480.29
1055,6939,2026-03-04 09:38:00,CUSTOMER_CANCEL,112.79
1056,6958,2026-03-05 22:44:00,CUSTOMER_CANCEL,370.17
1057,6961,2026-03-05 23:15:00,CUSTOMER_CANCEL,290.69
1058,6962,2026-03-05 22:49:00,MISSING_ITEM,574.71
1059,6976,2026-03-06 00:25:00,CUSTOMER_CANCEL,207.47
1060,6977,2026-03-05 17:33:00,MISSING_ITEM,539.41
1061,6990,2026-03-05 11:25:00,CUSTOMER_CANCEL,90.14
1062,6991,2026-03-05 21:34:00,MISSING_ITEM,103.78
1063,6994,2026-03-05 13:43:00,MISSING_ITEM,262.88
1064,7001,2026-03-05 17:21:00,DELAY,359.39
1065,7003,2026-03-05 10:36:00,CUSTOMER_CANCEL,330.15
1066,7007,2026-03-05 12:40:00,CUSTOMER_CANCEL,321.25
1067,7015,2026-03-05 23:28:00,DELAY,238.07
1068,7022,2026-03-05 16:34:00,MISSING_ITEM,462.65
1069,7031,2026-03-05 18:00:00,DELAY,225.92
1070,7036,2026-03-05 17:44:00,MISSING_ITEM,431.54
1071,7037,2026-03-05 16:42:00,CUSTOMER_CANCEL,163.87
1072,7038,2026-03-05 20:24:00,DELAY,266.15
1073,7039,2026-03-05 17:50:00,CUSTOMER_CANCEL,217.73
1074,7040,2026-03-05 18:30:00,CUSTOMER_CANCEL,408.68
1075,7043,2026-03-05 13:08:00,DELAY,222.64
1076,7048,2026-03-05 17:08:00,MISSING_ITEM,197.61
1077,7054,2026-03-05 17:24:00,DELAY,419.24
1078,7057,2026-03-05 10:47:00,MISSING_ITEM,384.75
1079,7069,2026-03-05 09:19:00,DELAY,129.35
1080,7070,2026-03-05 15:59:00,CUSTOMER_CANCEL,274.07
1081,7075,2026-03-05 20:59:00,MISSING_ITEM,125.18
1082,7078,2026-03-05 21:49:00,DELAY,644.57
1083,7079,2026-03-06 00:56:00,MISSING_ITEM,146.14
1084,7080,2026-03-05 20:01:00,CUSTOMER_CANCEL,145.33
1085,7083,2026-03-05 16:08:00,MISSING_ITEM,175.68
1086,7086,2026-03-05 16:58:00,CUSTOMER_CANCEL,119.27
1087,7097,2026-03-05 16:39:00,DELAY,573.56
1088,7107,2026-03-06 00:14:00,CUSTOMER_CANCEL,252.79
1089,7111,2026-03-05 20:49:00,CUSTOMER_CANCEL,266.35
1090,7112,2026-03-05 20:15:00,DELAY,163.36
1091,7122,2026-03-05 18:26:00,CUSTOMER_CANCEL,187.49
1092,7123,2026-03-05 13:06:00,DELAY,398.54
1093,7148,2026-03-06 17:48:00,CUSTOMER_CANCEL,176.58
1094,7157,2026-03-06 18:02:00,CUSTOMER_CANCEL,472.05
1095,7159,2026-03-06 17:46:00,CUSTOMER_CANCEL,184.07
1096,7161,2026-03-06 11:55:00,CUSTOMER_CANCEL,108.83
1097,7168,2026-03-06 14:22:00,DELAY,303.55
1098,7181,2026-03-06 20:17:00,MISSING_ITEM,237.47
1099,7183,2026-03-06 14:49:00,CUSTOMER_CANCEL,418.83
1100,7187,2026-03-07 01:40:00,CUSTOMER_CANCEL,193.76
1101,7191,2026-03-06 17:17:00,CUSTOMER_CANCEL,567.9
1102,7196,2026-03-06 11:52:00,MISSING_ITEM,200.4
1103,7203,2026-03-06 11:05:00,DELAY,224.43
1104,7209,2026-03-06 15:46:00,MISSING_ITEM,122.66
1105,7212,2026-03-06 22:37:00,MISSING_ITEM,429.56
1106,7217,2026-03-06 23:09:00,CUSTOMER_CANCEL,332.46
1107,7221,2026-03-06 22:34:00,DELAY,697.8
1108,7223,2026-03-06 21:06:00,MISSING_ITEM,349.97
1109,7224,2026-03-06 14:11:00,DELAY,190.84
1110,7226,2026-03-06 20:18:00,DELAY,257.6
1111,7228,2026-03-06 23:07:00,CUSTOMER_CANCEL,262.57
1112,7242,2026-03-06 15:19:00,CUSTOMER_CANCEL,162.21
1113,7244,2026-03-06 20:16:00,CUSTOMER_CANCEL,593.6
1114,7250,2026-03-06 12:07:00,CUSTOMER_CANCEL,171.59
1115,7253,2026-03-06 20:20:00,CUSTOMER_CANCEL,291.03
1116,7256,2026-03-06 15:14:00,MISSING_ITEM,572.7
1117,7260,2026-03-06 17:09:00,CUSTOMER_CANCEL,223.38
1118,7262,2026-03-06 13:57:00,MISSING_ITEM,106.14
1119,7271,2026-03-06 20:01:00,CUSTOMER_CANCEL,421.34
1120,7297,2026-03-06 15:33:00,CUSTOMER_CANCEL,329.69
1121,7301,2026-03-06 16:52:00,MISSING_ITEM,261.48
1122,7305,2026-03-06 14:05:00,MISSING_ITEM,367.06
1123,7309,2026-03-06 12:42:00,CUSTOMER_CANCEL,320.85
1124,7332,2026-03-07 10:27:00,DELAY,121.61
1125,7335,2026-03-07 21:10:00,DELAY,133.34
1126,7343,2026-03-07 21:30:00,MISSING_ITEM,452.51
1127,7351,2026-03-07 10:56:00,DELAY,294.68
1128,7352,2026-03-07 16:32:00,CUSTOMER_CANCEL,260.17
1129,7372,2026-03-07 14:17:00,CUSTOMER_CANCEL,592.73
1130,7385,2026-03-07 12:59:00,MISSING_ITEM,229.49
1131,7396,2026-03-07 12:49:00,MISSING_ITEM,243.36
1132,7402,2026-03-07 12:38:00,DELAY,129.71
1133,7408,2026-03-07 23:58:00,CUSTOMER_CANCEL,448.52
1134,7411,2026-03-07 16:50:00,DELAY,180.09
1135,7414,2026-03-07 22:15:00,MISSING_ITEM,437.13
1136,7419,2026-03-07 23:15:00,CUSTOMER_CANCEL,244.81
1137,7420,2026-03-07 23:24:00,MISSING_ITEM,164.58
1138,7434,2026-03-07 13:46:00,MISSING_ITEM,181.2
1139,7440,2026-03-07 10:07:00,DELAY,270.06
1140,7449,2026-03-07 18:00:00,MISSING_ITEM,361.52
1141,7452,2026-03-07 19:19:00,MISSING_ITEM,148.15
1142,7462,2026-03-08 00:09:00,CUSTOMER_CANCEL,306.05
1143,7464,2026-03-07 13:15:00,CUSTOMER_CANCEL,566.34
1144,7474,2026-03-07 21:04:00,DELAY,204.66
1145,7477,2026-03-07 10:39:00,DELAY,367.56
1146,7481,2026-03-07 20:22:00,CUSTOMER_CANCEL,452.66
1147,7500,2026-03-07 21:15:00,CUSTOMER_CANCEL,98.14
1148,7514,2026-03-08 20:37:00,CUSTOMER_CANCEL,261.9
1149,7533,2026-03-08 13:24:00,MISSING_ITEM,339.97
1150,7543,2026-03-08 22:20:00,MISSING_ITEM,256.27
1151,7546,2026-03-08 10:14:00,MISSING_ITEM,407.66
1152,7547,2026-03-08 14:23:00,MISSING_ITEM,268.04
1153,7552,2026-03-08 12:54:00,MISSING_ITEM,611.82
1154,7554,2026-03-08 16:10:00,CUSTOMER_CANCEL,215.93
1155,7558,2026-03-08 15:32:00,CUSTOMER_CANCEL,202.82
1156,7559,2026-03-08 17:57:00,DELAY,312.21
1157,7564,2026-03-08 21:25:00,MISSING_ITEM,498.01
1158,7576,2026-03-08 14:46:00,CUSTOMER_CANCEL,156.54
1159,7577,2026-03-08 12:21:00,DELAY,299.2
1160,7584,2026-03-08 17:25:00,DELAY,237.73
1161,7588,2026-03-08 23:35:00,CUSTOMER_CANCEL,600.11
1162,7590,2026-03-08 17:31:00,DELAY,530.32
1163,7591,2026-03-08 23:54:00,CUSTOMER_CANCEL,224.2
1164,7598,2026-03-08 17:55:00,MISSING_ITEM,300.07
1165,7599,2026-03-08 13:38:00,MISSING_ITEM,160.72
1166,7611,2026-03-08 21:04:00,MISSING_ITEM,175.82
1167,7617,2026-03-08 21:56:00,MISSING_ITEM,73.42
1168,7619,2026-03-08 22:00:00,MISSING_ITEM,414.73
1169,7623,2026-03-08 12:34:00,MISSING_ITEM,253.06
1170,7626,2026-03-08 17:01:00,MISSING_ITEM,499.12
1171,7638,2026-03-08 15:40:00,DELAY,149.63
1172,7646,2026-03-08 21:16:00,CUSTOMER_CANCEL,387.41
1173,7661,2026-03-09 01:49:00,CUSTOMER_CANCEL,146.08
1174,7678,2026-03-08 23:50:00,DELAY,200.81
1175,7681,2026-03-08 19:11:00,DELAY,264.52
1176,7697,2026-03-08 13:36:00,DELAY,133.8
1177,7700,2026-03-08 18:57:00,MISSING_ITEM,556.84
1178,7712,2026-03-08 10:55:00,MISSING_ITEM,98.75
1179,7716,2026-03-08 12:38:00,MISSING_ITEM,635.27
1180,7720,2026-03-09 12:47:00,MISSING_ITEM,204.24
1181,7725,2026-03-09 20:29:00,CUSTOMER_CANCEL,485.29
1182,7736,2026-03-09 18:53:00,CUSTOMER_CANCEL,417.98
1183,7754,2026-03-09 16:27:00,MISSING_ITEM,139.07
1184,7760,2026-03-09 20:16:00,MISSING_ITEM,300.9
1185,7768,2026-03-09 12:05:00,CUSTOMER_CANCEL,204.72
1186,7772,2026-03-09 18:18:00,DELAY,422.98
1187,7773,2026-03-09 10:04:00,CUSTOMER_CANCEL,81.81
1188,7786,2026-03-09 15:27:00,CUSTOMER_CANCEL,333.01
1189,7788,2026-03-10 01:10:00,MISSING_ITEM,302.26
1190,7789,2026-03-09 23:47:00,CUSTOMER_CANCEL,144.13
1191,7795,2026-03-09 18:18:00,DELAY,428.99
1192,7801,2026-03-09 23:25:00,DELAY,152.05
1193,7809,2026-03-09 20:45:00,CUSTOMER_CANCEL,139.88
1194,7814,2026-03-09 10:12:00,MISSING_ITEM,401.6
1195,7816,2026-03-09 23:21:00,DELAY,90.9
1196,7822,2026-03-09 19:33:00,MISSING_ITEM,420.4
1197,7856,2026-03-09 14:16:00,DELAY,277.21
1198,7877,2026-03-09 20:42:00,CUSTOMER_CANCEL,163.76
1199,7878,2026-03-09 14:07:00,CUSTOMER_CANCEL,306.56
1200,7880,2026-03-09 17:19:00,MISSING_ITEM,92.94
1201,7887,2026-03-09 20:53:00,DELAY,520.4
1202,7894,2026-03-10 19:05:00,DELAY,257.54
1203,7896,2026-03-10 21:00:00,MISSING_ITEM,634.73
1204,7897,2026-03-10 21:03:00,CUSTOMER_CANCEL,62.65
1205,7910,2026-03-11 00:05:00,DELAY,118.28
1206,7921,2026-03-10 19:06:00,MISSING_ITEM,424.76
1207,7924,2026-03-10 22:30:00,CUSTOMER_CANCEL,297.46
1208,7927,2026-03-10 10:09:00,MISSING_ITEM,116.19
1209,7939,2026-03-10 10:02:00,CUSTOMER_CANCEL,197.22
1210,7940,2026-03-10 23:21:00,DELAY,406.6
1211,7942,2026-03-10 20:59:00,MISSING_ITEM,439.22
1212,7943,2026-03-10 21:17:00,DELAY,434.96
1213,7968,2026-03-10 18:06:00,MISSING_ITEM,250.19
1214,7970,2026-03-10 17:24:00,MISSING_ITEM,310.45
1215,7973,2026-03-10 16:02:00,MISSING_ITEM,223.08
1216,7977,2026-03-10 11:27:00,DELAY,417.56
1217,7982,2026-03-10 10:48:00,MISSING_ITEM,115.28
1218,7992,2026-03-10 13:30:00,DELAY,111.22
1219,7996,2026-03-10 23:39:00,DELAY,554.33
1220,8005,2026-03-10 17:51:00,DELAY,281.04
1221,8012,2026-03-10 17:16:00,MISSING_ITEM,158.16
1222,8017,2026-03-10 10:46:00,CUSTOMER_CANCEL,219.86
1223,8019,2026-03-10 13:23:00,MISSING_ITEM,245.1
1224,8025,2026-03-11 13:38:00,MISSING_ITEM,147.56
1225,8048,2026-03-11 18:48:00,MISSING_ITEM,230.31
1226,8049,2026-03-11 17:35:00,MISSING_ITEM,328.29
1227,8067,2026-03-11 19:40:00,DELAY,155.98
1228,8080,2026-03-11 21:33:00,CUSTOMER_CANCEL,157.44
1229,8101,2026-03-11 18:09:00,CUSTOMER_CANCEL,528.56
1230,8104,2026-03-11 10:29:00,CUSTOMER_CANCEL,114.67
1231,8106,2026-03-11 23:01:00,CUSTOMER_CANCEL,60.81
1232,8129,2026-03-11 11:34:00,DELAY,378.08
1233,8132,2026-03-11 14:05:00,MISSING_ITEM,325.63
1234,8136,2026-03-11 14:12:00,CUSTOMER_CANCEL,716.77
1235,8144,2026-03-12 16:55:00,CUSTOMER_CANCEL,534.44
1236,8151,2026-03-12 21:00:00,CUSTOMER_CANCEL,370.55
1237,8153,2026-03-12 10:39:00,CUSTOMER_CANCEL,316.59
1238,8158,2026-03-12 12:57:00,CUSTOMER_CANCEL,270.58
1239,8169,2026-03-12 17:46:00,MISSING_ITEM,176.9
1240,8180,2026-03-12 16:17:00,MISSING_ITEM,434.18
1241,8182,2026-03-12 15:10:00,DELAY,227.25
1242,8202,2026-03-12 14:38:00,MISSING_ITEM,269.7
1243,8207,2026-03-12 18:21:00,MISSING_ITEM,284.2
1244,8210,2026-03-12 15:20:00,CUSTOMER_CANCEL,171.47
1245,8214,2026-03-13 00:57:00,MISSING_ITEM,495.02
1246,8220,2026-03-12 18:35:00,MISSING_ITEM,309.05
1247,8235,2026-03-12 12:50:00,DELAY,81.02
1248,8239,2026-03-12 23:15:00,CUSTOMER_CANCEL,352.01
1249,8240,2026-03-12 14:46:00,DELAY,281.51
1250,8242,2026-03-12 11:00:00,MISSING_ITEM,520.95
1251,8246,2026-03-12 14:54:00,DELAY,281.06
1252,8265,2026-03-12 19:24:00,MISSING_ITEM,140.99
1253,8272,2026-03-13 00:47:00,CUSTOMER_CANCEL,153.76
1254,8281,2026-03-12 23:58:00,DELAY,552.44
1255,8300,2026-03-13 12:36:00,CUSTOMER_CANCEL,171.99
1256,8305,2026-03-13 19:39:00,MISSING_ITEM,86.24
1257,8310,2026-03-13 13:21:00,CUSTOMER_CANCEL,319.33
1258,8313,2026-03-13 19:30:00,MISSING_ITEM,302.55
1259,8320,2026-03-13 23:55:00,MISSING_ITEM,97.25
1260,8332,2026-03-13 23:05:00,MISSING_ITEM,542.96
1261,8338,2026-03-14 00:33:00,DELAY,634.26
1262,8349,2026-03-13 12:26:00,CUSTOMER_CANCEL,448.24
1263,8364,2026-03-13 10:23:00,MISSING_ITEM,447.48
1264,8367,2026-03-14 00:39:00,CUSTOMER_CANCEL,209.08
1265,8377,2026-03-13 17:37:00,CUSTOMER_CANCEL,339.41
1266,8382,2026-03-13 10:53:00,DELAY,122.66
1267,8391,2026-03-13 10:06:00,CUSTOMER_CANCEL,275.83
1268,8399,2026-03-13 20:10:00,MISSING_ITEM,347.68
1269,8412,2026-03-13 23:47:00,DELAY,195.44
1270,8415,2026-03-13 16:22:00,DELAY,254.47
1271,8426,2026-03-13 11:12:00,MISSING_ITEM,284.88
1272,8427,2026-03-13 21:24:00,MISSING_ITEM,313.71
1273,8432,2026-03-13 10:22:00,CUSTOMER_CANCEL,204.53
1274,8434,2026-03-13 22:46:00,MISSING_ITEM,96.82
1275,8440,2026-03-13 18:57:00,MISSING_ITEM,193.95
1276,8443,2026-03-13 14:21:00,MISSING_ITEM,205.72
1277,8445,2026-03-13 15:05:00,DELAY,376.84
1278,8450,2026-03-13 19:16:00,DELAY,661.98
1279,8455,2026-03-13 15:22:00,DELAY,337.88
1280,8456,2026-03-13 20:59:00,MISSING_ITEM,181.44
1281,8458,2026-03-13 18:39:00,CUSTOMER_CANCEL,183.98
1282,8471,2026-03-13 12:28:00,CUSTOMER_CANCEL,308.79
1283,8475,2026-03-13 22:47:00,MISSING_ITEM,322.21
1284,8476,2026-03-13 12:46:00,DELAY,220.14
1285,8481,2026-03-13 13:12:00,DELAY,161.96
1286,8483,2026-03-13 23:05:00,MISSING_ITEM,286.7
1287,8486,2026-03-13 21:29:00,MISSING_ITEM,190.09
1288,8493,2026-03-13 16:52:00,CUSTOMER_CANCEL,439.69
1289,8496,2026-03-13 21:29:00,DELAY,314.41
1290,8514,2026-03-14 14:28:00,MISSING_ITEM,427.15
1291,8518,2026-03-14 09:45:00,DELAY,396.32
1292,8531,2026-03-14 12:35:00,CUSTOMER_CANCEL,513.82
1293,8543,2026-03-14 15:04:00,DELAY,155.22
1294,8545,2026-03-15 00:28:00,DELAY,512.3
1295,8546,2026-03-15 00:13:00,MISSING_ITEM,246.67
1296,8550,2026-03-14 13:51:00,CUSTOMER_CANCEL,181.75
1297,8554,2026-03-15 00:31:00,DELAY,430.01
1298,8557,2026-03-14 16:01:00,DELAY,255.33
1299,8572,2026-03-14 18:11:00,CUSTOMER_CANCEL,302.14
1300,8576,2026-03-14 20:59:00,MISSING_ITEM,146.99
1301,8582,2026-03-14 12:12:00,MISSING_ITEM,62.43
1302,8593,2026-03-15 00:28:00,MISSING_ITEM,243.56
1303,8594,2026-03-14 19:55:00,DELAY,250.17
1304,8597,2026-03-14 23:30:00,CUSTOMER_CANCEL,479.17
1305,8598,2026-03-14 16:22:00,MISSING_ITEM,239.4
1306,8600,2026-03-14 17:52:00,CUSTOMER_CANCEL,236.84
1307,8606,2026-03-14 12:03:00,DELAY,318.96
1308,8612,2026-03-14 23:25:00,CUSTOMER_CANCEL,136.94
1309,8616,2026-03-14 23:17:00,MISSING_ITEM,458.66
1310,8625,2026-03-14 13:01:00,MISSING_ITEM,242.61
