order_id,item_id,quantity,item_price,cuisine_type
5886,14742,1,174.65,Chinese
5887,14743,1,248.73,Street Food
5887,14744,2,297.76,Pizza
5887,14745,2,99.87,South Indian
5887,14746,2,143.26,Chinese
5888,14747,3,158.18,Chinese
5888,14748,1,212.92,North Indian
5889,14749,2,153.0,Chinese
5889,14750,3,232.3,Street Food
5890,14751,1,111.62,Biryani
5890,14752,2,270.07,North Indian
5890,14753,1,237.93,Street Food
5890,14754,3,142.83,Cafe
5891,14755,3,265.3,Biryani
5891,14756,1,125.17,Chinese
5891,14757,1,106.18,Cafe
5891,14758,1,159.72,Chinese
5892,14759,3,273.84,South Indian
5892,14760,1,165.3,Biryani
5892,14761,1,148.76,Pizza
5893,14762,3,86.97,Biryani
5893,14763,2,114.22,South Indian
5893,14764,3,159.83,Pizza
5894,14765,1,211.04,Cafe
5894,14766,2,120.84,Street Food
5895,14767,2,81.47,Chinese
5895,14768,3,213.15,Cafe
5895,14769,3,182.79,North Indian
5895,14770,3,266.24,Biryani
5896,14771,1,143.13,South Indian
5896,14772,3,154.0,South Indian
5896,14773,2,119.35,North Indian
5897,14774,3,215.27,Biryani
5897,14775,1,269.65,Chinese
5898,14776,2,228.83,Biryani
5898,14777,2,266.61,North Indian
5898,14778,1,248.21,Biryani
5898,14779,2,299.48,South Indian
5899,14780,2,161.34,Street Food
5899,14781,1,98.18,Street Food
5899,14782,3,245.59,Pizza
5900,14783,2,264.88,Cafe
5900,14784,1,164.3,Chinese
5900,14785,3,116.48,Pizza
5901,14786,1,210.16,South Indian
5901,14787,1,229.81,Chinese
5902,14788,3,160.87,Street Food
5902,14789,3,205.18,North Indian
5902,14790,1,135.34,Biryani
5902,14791,1,99.22,Biryani
5903,14792,1,132.07,South Indian
5903,14793,1,160.25,Street Food
5904,14794,3,273.54,North Indian
5904,14795,2,140.16,Biryani
5904,14796,3,230.77,Biryani
5905,14797,3,80.6,North Indian
5906,14798,2,168.58,Biryani
5906,14799,2,146.37,South Indian
5906,14800,1,135.38,Biryani
5907,14801,2,155.22,Biryani
5907,14802,2,263.57,South Indian
5908,14803,3,278.07,Street Food
5909,14804,2,253.47,Pizza
5909,14805,1,174.21,South Indian
5910,14806,2,215.93,Cafe
5910,14807,1,124.94,Street Food
5911,14808,1,233.26,North Indian
5911,14809,2,243.15,Cafe
5912,14810,1,195.14,North Indian
5912,14811,1,127.79,Pizza
5912,14812,3,286.97,Cafe
5912,14813,2,121.2,South Indian
5913,14814,3,211.95,Pizza
5913,14815,1,147.5,Chinese
5914,14816,3,186.48,Chinese
5914,14817,2,235.73,Biryani
5915,14818,2,243.21,Cafe
5915,14819,3,287.55,Chinese
5915,14820,1,206.8,Street Food
5916,14821,1,227.44,Cafe
5917,14822,2,184.37,Biryani
5917,14823,2,231.13,North Indian
5918,14824,2,134.34,South Indian
5918,14825,1,229.65,Street Food
5918,14826,3,130.96,Cafe
5918,14827,3,277.93,North Indian
5919,14828,2,176.61,Cafe
5919,14829,2,174.83,Cafe
5919,14830,1,192.5,North Indian
5919,14831,3,94.04,Biryani
5920,14832,2,133.18,Chinese
5920,14833,1,111.43,Chinese
5920,14834,1,105.89,Cafe
5921,14835,2,296.3,Street Food
5921,14836,1,170.39,Chinese
5921,14837,2,105.65,South Indian
5922,14838,1,278.73,Street Food
5923,14839,1,196.54,Biryani
5923,14840,3,241.35,South Indian
5923,14841,2,256.2,Pizza
5923,14842,2,283.22,Street Food
5924,14843,3,268.49,Chinese
5924,14844,1,140.65,Biryani
5925,14845,3,299.66,Cafe
5925,14846,1,138.3,Street Food
5926,14847,2,122.54,South Indian
5926,14848,1,252.56,Biryani
5927,14849,2,218.86,Biryani
5927,14850,1,169.85,North Indian
5927,14851,3,141.93,Pizza
5928,14852,1,106.16,Chinese
5928,14853,2,214.24,South Indian
5928,14854,2,214.6,North Indian
5929,14855,3,84.94,Street Food
5929,14856,3,104.51,Biryani
5929,14857,1,283.92,Pizza
5930,14858,3,226.42,Cafe
5930,14859,2,123.11,Street Food
5930,14860,3,105.99,North Indian
5930,14861,2,254.59,Biryani
5931,14862,2,257.16,Cafe
5931,14863,2,174.31,Biryani
5931,14864,1,109.08,Pizza
5931,14865,1,97.49,Pizza
5932,14866,3,217.99,Chinese
5932,14867,3,130.7,Cafe
5933,14868,3,268.98,Chinese
5934,14869,2,108.59,Biryani
5935,14870,2,292.42,Pizza
5935,14871,1,222.71,Street Food
5936,14872,1,214.8,South Indian
5937,14873,1,209.61,Chinese
5937,14874,3,104.16,Street Food
5938,14875,2,140.59,Biryani
5938,14876,2,189.03,Chinese
5939,14877,2,226.81,Cafe
5939,14878,2,168.95,Pizza
5940,14879,1,214.62,Pizza
5940,14880,2,221.65,South Indian
5940,14881,3,237.85,Street Food
5940,14882,3,113.39,Biryani
5941,14883,1,188.11,Biryani
5942,14884,3,265.34,Street Food
5942,14885,1,96.5,Chinese
5943,14886,1,205.8,Pizza
5944,14887,1,264.67,Biryani
5944,14888,1,108.92,Street Food
5944,14889,1,87.86,South Indian
5945,14890,1,117.4,Chinese
5945,14891,2,155.61,Pizza
5946,14892,2,232.06,South Indian
5946,14893,3,161.12,Pizza
5947,14894,2,255.69,Pizza
5948,14895,1,100.9,Chinese
5948,14896,2,207.85,North Indian
5949,14897,1,275.22,Biryani
5949,14898,3,181.22,North Indian
5949,14899,1,222.79,Cafe
5950,14900,1,264.57,Pizza
5950,14901,1,189.12,South Indian
5950,14902,3,203.55,North Indian
5950,14903,1,199.6,Biryani
5951,14904,3,124.07,Biryani
5951,14905,3,158.31,Cafe
5951,14906,3,245.13,Cafe
5952,14907,2,298.2,Biryani
5953,14908,1,138.27,South Indian
5953,14909,2,266.48,South Indian
5954,14910,2,256.61,South Indian
5954,14911,3,273.97,Chinese
5954,14912,3,150.21,South Indian
5955,14913,1,120.25,Pizza
5955,14914,2,254.57,Pizza
5955,14915,2,81.84,Pizza
5955,14916,2,257.23,South Indian
5956,14917,2,196.58,Street Food
5957,14918,2,166.92,North Indian
5957,14919,2,221.16,Pizza
5957,14920,1,270.2,Cafe
5957,14921,1,143.2,North Indian
5958,14922,2,202.7,South Indian
5959,14923,2,158.13,North Indian
5959,14924,2,88.79,Cafe
5960,14925,2,142.44,South Indian
5961,14926,2,242.34,North Indian
5961,14927,2,103.48,South Indian
5962,14928,2,102.87,Pizza
5962,14929,1,265.83,South Indian
5962,14930,3,244.96,Chinese
5963,14931,1,199.24,Biryani
5964,14932,2,138.43,South Indian
5964,14933,3,117.1,Street Food
5965,14934,2,97.99,Cafe
5966,14935,2,298.25,Biryani
5966,14936,2,86.71,Street Food
5966,14937,3,111.06,Street Food
5966,14938,2,80.32,Pizza
5967,14939,3,269.89,Pizza
5967,14940,2,199.58,Cafe
5967,14941,3,86.47,Pizza
5968,14942,3,226.89,North Indian
5968,14943,2,164.43,Chinese
5968,14944,1,220.83,Cafe
5968,14945,1,145.77,Chinese
5969,14946,2,117.19,Chinese
5969,14947,1,99.06,North Indian
5969,14948,1,171.7,Cafe
5969,14949,3,112.38,Cafe
5970,14950,1,237.27,Biryani
5970,14951,3,271.84,North Indian
5971,14952,1,183.09,Street Food
5971,14953,1,251.03,Chinese
5971,14954,3,82.92,South Indian
5971,14955,2,149.21,Cafe
5972,14956,1,206.26,South Indian
5973,14957,2,143.54,Pizza
5974,14958,3,165.73,North Indian
5974,14959,3,114.81,Pizza
5975,14960,1,128.07,Pizza
5976,14961,3,159.68,Pizza
5977,14962,3,142.95,Biryani
5977,14963,2,153.05,South Indian
5977,14964,2,122.11,Cafe
5978,14965,3,101.35,Chinese
5979,14966,3,251.85,Biryani
5979,14967,2,247.79,Cafe
5979,14968,1,188.71,Cafe
5980,14969,1,89.69,South Indian
5980,14970,3,291.18,Biryani
5980,14971,2,107.07,Biryani
5980,14972,3,91.24,South Indian
5981,14973,3,277.96,Cafe
5981,14974,1,236.33,Biryani
5981,14975,3,153.3,North Indian
5981,14976,2,108.63,Chinese
5982,14977,3,115.97,North Indian
5982,14978,1,132.72,Pizza
5982,14979,3,228.31,Chinese
5982,14980,3,115.18,South Indian
5983,14981,1,282.37,South Indian
5983,14982,3,137.1,Pizza
5983,14983,3,195.69,Street Food
5983,14984,1,299.89,Chinese
5984,14985,3,267.29,Street Food
5984,14986,3,126.53,South Indian
5984,14987,2,85.22,Pizza
5985,14988,3,108.2,North Indian
5985,14989,1,299.37,North Indian
5986,14990,2,153.83,Chinese
5987,14991,3,110.8,Cafe
5987,14992,2,94.01,Pizza
5987,14993,2,231.7,South Indian
5987,14994,1,133.36,Chinese
5988,14995,3,191.41,Street Food
5988,14996,3,120.28,Biryani
5988,14997,3,85.6,Street Food
5988,14998,1,151.54,Chinese
5989,14999,2,207.51,Chinese
5990,15000,2,270.42,Street Food
5990,15001,1,194.0,Street Food
5990,15002,1,217.34,Cafe
5990,15003,3,279.16,Street Food
5991,15004,1,127.32,Biryani
5991,15005,3,187.53,Chinese
5992,15006,2,182.73,Biryani
5993,15007,3,84.25,Biryani
5993,15008,2,123.76,North Indian
5993,15009,2,267.06,Pizza
5994,15010,1,112.83,Street Food
5994,15011,2,145.3,Pizza
5995,15012,2,94.18,Cafe
5995,15013,2,243.64,Cafe
5996,15014,2,243.87,Chinese
5996,15015,1,274.28,Cafe
5997,15016,1,297.32,Cafe
5997,15017,3,208.09,Cafe
5997,15018,3,173.77,Cafe
5997,15019,3,228.48,Street Food
5998,15020,3,109.54,Biryani
5999,15021,2,284.98,North Indian
6000,15022,1,133.44,Biryani
6000,15023,1,220.12,Cafe
6000,15024,1,159.29,Cafe
6000,15025,3,120.79,North Indian
6000,15026,1,198.38,Pizza
6001,15027,3,120.18,North Indian
6001,15028,3,215.79,Street Food
6002,15029,3,278.6,South Indian
6002,15030,3,192.16,North Indian
6002,15031,3,264.02,South Indian
6002,15032,1,134.0,North Indian
6003,15033,3,198.73,Street Food
6003,15034,3,248.05,Cafe
6003,15035,1,266.3,Pizza
6004,15036,1,259.99,North Indian
6004,15037,1,120.58,North Indian
6004,15038,1,223.15,North Indian
6005,15039,1,158.73,Cafe
6005,15040,1,239.03,Pizza
6005,15041,3,238.46,South Indian
6005,15042,3,286.64,Chinese
6006,15043,1,266.59,South Indian
6007,15044,3,286.37,Street Food
6007,15045,2,255.57,North Indian
6008,15046,2,83.28,North Indian
6008,15047,1,241.41,Chinese
6008,15048,2,192.15,North Indian
6009,15049,3,267.36,Street Food
6009,15050,1,146.29,Pizza
6009,15051,1,157.37,Biryani
6009,15052,1,85.81,Street Food
6010,15053,3,89.71,Biryani
6010,15054,3,101.75,South Indian
6010,15055,2,150.59,Street Food
6010,15056,1,150.27,North Indian
6011,15057,2,226.55,Pizza
6011,15058,2,288.3,South Indian
6012,15059,2,246.9,Street Food
6013,15060,3,219.09,Biryani
6013,15061,3,127.25,South Indian
6013,15062,1,191.26,Cafe
6014,15063,2,275.32,Street Food
6014,15064,1,228.88,Biryani
6014,15065,3,130.43,Cafe
6015,15066,1,150.49,Chinese
6015,15067,3,185.89,Biryani
6015,15068,1,192.58,South Indian
6016,15069,3,205.91,North Indian
6017,15070,1,263.96,Cafe
6017,15071,2,114.5,Chinese
6017,15072,2,211.26,Street Food
6017,15073,2,92.54,Biryani
6018,15074,2,260.37,South Indian
6018,15075,3,209.16,Cafe
6018,15076,2,85.98,North Indian
6018,15077,1,234.13,North Indian
6019,15078,1,83.09,Cafe
6019,15079,1,266.61,South Indian
6020,15080,2,285.5,North Indian
6020,15081,3,148.64,Pizza
6020,15082,3,296.14,Street Food
6020,15083,1,99.74,Cafe
6021,15084,1,181.71,Biryani
6021,15085,2,298.74,Pizza
6021,15086,1,204.82,Cafe
6022,15087,3,219.13,Pizza
6022,15088,3,167.94,Cafe
6022,15089,1,288.25,North Indian
6023,15090,2,150.57,Biryani
6023,15091,2,282.62,South Indian
6023,15092,2,230.19,Cafe
6024,15093,3,141.39,Cafe
6024,15094,2,181.77,Pizza
6024,15095,2,153.24,Chinese
6024,15096,2,121.11,Street Food
6025,15097,2,111.31,Cafe
6026,15098,1,181.93,Chinese
6027,15099,2,200.18,Chinese
6028,15100,1,141.85,South Indian
6028,15101,1,256.2,Pizza
6028,15102,3,147.92,Pizza
6028,15103,3,296.97,North Indian
6029,15104,1,159.49,North Indian
6030,15105,3,272.41,Street Food
6030,15106,2,272.05,South Indian
6030,15107,1,170.91,South Indian
6031,15108,2,296.96,Biryani
6032,15109,2,150.45,Chinese
6033,15110,1,92.45,Street Food
6033,15111,1,184.25,North Indian
6033,15112,1,299.86,Biryani
6033,15113,1,254.49,North Indian
6034,15114,2,211.29,Street Food
6034,15115,2,108.46,Chinese
6035,15116,1,211.98,Street Food
6035,15117,1,157.06,South Indian
6035,15118,3,98.88,Biryani
6035,15119,1,234.23,Cafe
6036,15120,3,134.98,Street Food
6036,15121,1,263.59,North Indian
6036,15122,3,157.9,Street Food
6036,15123,2,268.65,South Indian
6037,15124,1,99.43,Cafe
6037,15125,1,87.21,Chinese
6038,15126,2,144.89,South Indian
6038,15127,3,81.5,North Indian
6038,15128,2,167.72,Chinese
6038,15129,2,262.12,Biryani
6039,15130,1,298.15,North Indian
6039,15131,3,245.91,North Indian
6039,15132,1,274.12,Cafe
6040,15133,1,82.55,North Indian
6040,15134,2,82.93,Pizza
6041,15135,1,146.84,Biryani
6041,15136,2,185.74,Biryani
6042,15137,1,184.53,Street Food
6042,15138,1,294.93,Street Food
6043,15139,2,191.75,Chinese
6043,15140,3,213.4,Cafe
6043,15141,2,193.89,Cafe
6043,15142,2,204.47,Chinese
6044,15143,3,169.86,Pizza
6044,15144,3,280.85,Pizza
6044,15145,1,237.21,Street Food
6045,15146,2,206.21,Biryani
6045,15147,2,272.07,South Indian
6045,15148,3,83.86,Chinese
6045,15149,2,106.82,Biryani
6046,15150,3,218.31,Cafe
6047,15151,1,260.39,Biryani
6047,15152,1,165.01,Chinese
6048,15153,3,203.75,South Indian
6048,15154,3,100.11,South Indian
6048,15155,3,277.87,Cafe
6048,15156,1,286.07,Street Food
6049,15157,2,197.18,Street Food
6049,15158,2,190.76,Biryani
6049,15159,3,283.17,Street Food
6050,15160,2,245.4,Biryani
6051,15161,1,185.22,Street Food
6051,15162,2,218.42,Chinese
6051,15163,1,128.03,South Indian
6051,15164,2,119.88,South Indian
6052,15165,3,123.31,Biryani
6052,15166,1,253.73,Biryani
6052,15167,2,286.48,Cafe
6052,15168,1,293.16,Street Food
6053,15169,1,189.96,South Indian
6053,15170,1,255.26,North Indian
6053,15171,3,183.14,Chinese
6053,15172,3,290.89,Pizza
6054,15173,2,173.43,South Indian
6054,15174,3,232.77,Cafe
6055,15175,3,139.67,Chinese
6055,15176,1,112.81,Chinese
6055,15177,3,282.15,South Indian
6055,15178,2,89.1,South Indian
6056,15179,2,219.99,Street Food
6056,15180,1,107.32,Cafe
6057,15181,1,273.66,Chinese
6057,15182,2,238.28,Biryani
6057,15183,2,98.32,Biryani
6058,15184,3,150.5,Cafe
6059,15185,2,280.59,North Indian
6059,15186,3,105.67,Biryani
6060,15187,3,192.25,Biryani
6060,15188,3,111.99,Pizza
6060,15189,1,94.44,Street Food
6061,15190,3,157.3,Pizza
6061,15191,1,182.4,Biryani
6061,15192,3,128.35,Street Food
6062,15193,2,203.76,South Indian
6062,15194,1,169.97,Street Food
6062,15195,1,292.82,South Indian
6063,15196,3,223.35,Biryani
6064,15197,1,158.33,Chinese
6064,15198,2,212.21,Cafe
6064,15199,2,152.22,South Indian
6064,15200,1,265.04,Chinese
6065,15201,3,159.29,Cafe
6066,15202,1,265.8,Biryani
6067,15203,3,98.37,Street Food
6067,15204,1,220.17,Street Food
6067,15205,1,83.45,Biryani
6067,15206,3,80.1,North Indian
6068,15207,1,290.56,South Indian
6068,15208,3,248.96,Cafe
6069,15209,3,178.34,Street Food
6070,15210,1,235.44,Chinese
6070,15211,3,105.13,Street Food
6070,15212,3,144.63,Chinese
6070,15213,2,261.84,Chinese
6071,15214,3,159.35,Biryani
6071,15215,2,116.85,North Indian
6071,15216,2,238.65,Street Food
6072,15217,3,262.42,Biryani
6072,15218,2,121.05,Chinese
6072,15219,3,85.3,Biryani
6073,15220,2,247.98,Chinese
6073,15221,2,257.51,Street Food
6073,15222,3,286.63,Cafe
6073,15223,2,220.47,Cafe
6074,15224,3,246.7,Cafe
6074,15225,1,97.55,Street Food
6074,15226,1,193.09,South Indian
6074,15227,1,91.91,Street Food
6075,15228,2,230.74,Biryani
6075,15229,3,214.05,South Indian
6076,15230,2,120.08,Pizza
6076,15231,3,166.04,Chinese
6076,15232,1,171.15,South Indian
6076,15233,1,129.06,Pizza
6077,15234,3,98.51,Biryani
6077,15235,2,221.94,Chinese
6077,15236,3,102.13,Chinese
6077,15237,1,292.41,North Indian
6078,15238,2,123.66,Biryani
6078,15239,2,127.21,North Indian
6079,15240,2,222.15,South Indian
6079,15241,2,134.06,South Indian
6079,15242,3,260.8,Chinese
6079,15243,3,165.74,North Indian
6080,15244,3,243.16,Biryani
6080,15245,3,294.63,Biryani
6080,15246,1,275.24,Street Food
6081,15247,1,221.99,Street Food
6081,15248,1,195.32,Cafe
6082,15249,2,160.85,Street Food
6083,15250,1,259.91,North Indian
6083,15251,2,182.55,Biryani
6084,15252,2,276.35,North Indian
6084,15253,3,125.14,Street Food
6085,15254,1,243.24,Pizza
6085,15255,1,231.46,Chinese
6085,15256,2,275.49,Biryani
6086,15257,3,234.71,Biryani
6086,15258,1,102.71,Pizza
6087,15259,1,252.77,Cafe
6087,15260,2,167.42,Chinese
6088,15261,1,215.53,Pizza
6088,15262,2,84.33,Chinese
6089,15263,3,229.75,North Indian
6089,15264,2,98.08,Street Food
6089,15265,3,240.98,South Indian
6089,15266,1,263.78,South Indian
6089,15267,2,137.89,North Indian
6089,15268,2,162.02,North Indian
6090,15269,1,298.44,Cafe
6090,15270,1,211.69,Pizza
6090,15271,3,118.18,Street Food
6091,15272,2,162.43,North Indian
6091,15273,2,198.77,Pizza
6091,15274,2,187.36,Chinese
6091,15275,3,108.78,South Indian
6092,15276,2,220.16,Pizza
6092,15277,3,297.56,Street Food
6092,15278,3,134.83,Biryani
6093,15279,1,157.24,Biryani
6093,15280,2,262.63,North Indian
6093,15281,1,110.38,Pizza
6093,15282,1,110.06,Chinese
6094,15283,2,198.37,Biryani
6095,15284,2,157.64,Pizza
6096,15285,1,227.13,South Indian
6097,15286,3,119.93,Pizza
6098,15287,3,179.3,Cafe
6098,15288,1,289.05,South Indian
6099,15289,1,299.98,Street Food
6099,15290,3,296.77,Biryani
6099,15291,1,254.42,Chinese
6099,15292,3,148.11,Biryani
6100,15293,2,218.24,Cafe
6101,15294,3,155.37,Pizza
6101,15295,2,270.96,Biryani
6102,15296,2,81.14,Chinese
6102,15297,2,272.46,Chinese
6102,15298,3,218.91,Street Food
6102,15299,1,107.99,Biryani
6103,15300,2,135.26,Chinese
6103,15301,1,294.82,North Indian
6104,15302,3,216.26,South Indian
6104,15303,1,258.33,South Indian
6104,15304,2,127.29,North Indian
6105,15305,2,299.58,South Indian
6105,15306,3,218.47,North Indian
6105,15307,3,91.1,Cafe
6106,15308,2,104.84,Biryani
6106,15309,1,282.91,Pizza
6106,15310,2,260.02,South Indian
6107,15311,3,262.24,Street Food
6108,15312,2,184.51,North Indian
6108,15313,1,283.65,Cafe
6108,15314,3,133.06,Chinese
6108,15315,2,183.98,Pizza
6109,15316,2,205.8,Pizza
6109,15317,2,132.17,North Indian
6110,15318,1,198.67,Chinese
6110,15319,2,163.52,South Indian
6111,15320,3,179.56,North Indian
6111,15321,2,218.46,Street Food
6111,15322,3,237.7,South Indian
6111,15323,2,202.9,South Indian
6112,15324,3,271.96,Street Food
6112,15325,3,163.94,Street Food
6112,15326,1,185.54,North Indian
6113,15327,1,211.2,South Indian
6113,15328,1,173.79,Chinese
6113,15329,1,184.04,Street Food
6114,15330,2,240.65,Street Food
6114,15331,1,216.5,Pizza
6114,15332,1,195.77,South Indian
6114,15333,3,82.6,South Indian
6115,15334,2,83.79,Cafe
6116,15335,1,131.55,North Indian
6117,15336,3,299.66,North Indian
6117,15337,1,271.26,Pizza
6117,15338,1,154.24,Street Food
6118,15339,1,219.61,Pizza
6118,15340,2,94.89,Chinese
6119,15341,2,213.58,Biryani
6119,15342,2,286.47,South Indian
6120,15343,2,211.63,Street Food
6120,15344,3,160.15,North Indian
6120,15345,1,298.98,Chinese
6121,15346,3,299.19,South Indian
6122,15347,2,296.45,Biryani
6122,15348,1,238.77,Street Food
6122,15349,2,235.0,Pizza
6122,15350,3,155.46,Biryani
6123,15351,2,248.76,South Indian
6123,15352,3,263.23,Pizza
6124,15353,3,210.46,Street Food
6124,15354,2,190.96,Cafe
6125,15355,1,80.29,South Indian
6125,15356,2,82.93,Street Food
6125,15357,3,221.36,Biryani
6126,15358,1,124.27,Street Food
6126,15359,2,142.87,Chinese
6126,15360,1,102.99,Pizza
6126,15361,3,245.98,Cafe
6127,15362,2,119.81,Biryani
6127,15363,3,263.66,Pizza
6127,15364,3,91.86,South Indian
6127,15365,3,144.29,Chinese
6128,15366,1,132.96,Cafe
6128,15367,2,169.44,North Indian
6128,15368,1,146.33,South Indian
6129,15369,2,193.84,Biryani
6129,15370,2,174.79,Pizza
6129,15371,1,261.35,Biryani
6129,15372,1,159.82,North Indian
6130,15373,1,240.09,Cafe
6130,15374,1,188.09,Pizza
6130,15375,2,157.76,Cafe
6130,15376,2,163.81,Biryani
6131,15377,1,106.46,North Indian
6131,15378,3,233.65,Chinese
6131,15379,2,232.81,Street Food
6131,15380,3,110.04,Street Food
6132,15381,1,125.26,Street Food
6132,15382,3,113.14,Biryani
6133,15383,1,111.97,Biryani
6133,15384,1,211.81,South Indian
6133,15385,3,131.7,South Indian
6134,15386,3,132.85,Cafe
6134,15387,2,117.55,Chinese
6134,15388,2,179.87,Pizza
6134,15389,2,256.89,South Indian
6135,15390,2,230.34,Cafe
6135,15391,3,182.51,South Indian
6136,15392,2,260.13,Street Food
6137,15393,2,192.18,Street Food
6137,15394,2,258.87,Street Food
6138,15395,2,100.01,Pizza
6139,15396,1,198.53,Pizza
6139,15397,2,121.44,Street Food
6139,15398,1,277.67,Biryani
6140,15399,1,122.63,Street Food
6140,15400,1,127.31,Cafe
6141,15401,1,249.3,Chinese
6141,15402,3,105.05,South Indian
6141,15403,3,255.43,Street Food
6142,15404,1,212.64,North Indian
6142,15405,2,237.23,Street Food
6142,15406,3,244.95,South Indian
6143,15407,3,271.71,Cafe
6143,15408,3,230.89,Street Food
6143,15409,1,193.77,Pizza
6143,15410,3,260.41,Chinese
6144,15411,2,208.91,Biryani
6144,15412,3,169.49,Pizza
6144,15413,3,271.59,North Indian
6144,15414,2,157.93,Street Food
6145,15415,3,144.44,Chinese
6145,15416,3,164.53,Chinese
6145,15417,2,272.49,Chinese
6145,15418,1,170.53,South Indian
6146,15419,1,210.41,South Indian
6146,15420,2,259.26,Cafe
6146,15421,2,233.79,North Indian
6147,15422,2,238.93,Street Food
6147,15423,1,202.51,North Indian
6147,15424,1,120.53,Cafe
6148,15425,3,167.37,Biryani
6148,15426,1,283.89,Street Food
6148,15427,1,250.47,Pizza
6148,15428,1,240.02,South Indian
6149,15429,3,288.38,North Indian
6149,15430,2,109.13,Pizza
6149,15431,1,125.11,North Indian
6150,15432,2,167.04,Cafe
6150,15433,3,123.68,Cafe
6150,15434,2,198.95,Chinese
6151,15435,1,119.83,Biryani
6151,15436,1,181.82,Biryani
6151,15437,3,275.03,Cafe
6151,15438,3,142.82,Chinese
6152,15439,3,220.9,Pizza
6153,15440,2,126.63,Pizza
6153,15441,2,115.28,Chinese
6153,15442,2,190.84,Pizza
6154,15443,3,85.67,Street Food
6154,15444,1,97.8,Biryani
6154,15445,3,265.31,Pizza
6154,15446,1,121.4,North Indian
6155,15447,1,178.36,Street Food
6155,15448,1,210.39,Street Food
6156,15449,1,263.25,Street Food
6156,15450,1,214.79,Cafe
6157,15451,1,265.33,South Indian
6157,15452,2,120.19,South Indian
6157,15453,1,106.82,Biryani
6157,15454,1,152.43,Biryani
6158,15455,3,291.59,Cafe
6158,15456,2,250.92,North Indian
6158,15457,2,88.24,North Indian
6159,15458,1,168.38,Pizza
6159,15459,1,123.06,Street Food
6159,15460,2,169.2,South Indian
6159,15461,2,94.25,Chinese
6160,15462,2,165.52,Biryani
6160,15463,1,151.89,Pizza
6161,15464,2,257.53,Cafe
6162,15465,1,171.55,Cafe
6162,15466,2,243.87,Pizza
6162,15467,1,167.73,Cafe
6162,15468,3,145.52,North Indian
6163,15469,3,131.66,Cafe
6163,15470,3,202.82,Cafe
6163,15471,1,101.27,North Indian
6164,15472,3,201.15,Chinese
6164,15473,1,236.19,Pizza
6164,15474,3,146.09,South Indian
6165,15475,2,223.76,Street Food
6165,15476,3,214.07,North Indian
6165,15477,2,141.99,Pizza
6166,15478,3,235.83,North Indian
6166,15479,2,238.96,Biryani
6167,15480,3,233.75,Street Food
6167,15481,1,170.16,Chinese
6168,15482,2,253.59,North Indian
6168,15483,1,97.41,North Indian
6169,15484,2,257.62,South Indian
6169,15485,3,281.81,Cafe
6170,15486,2,234.83,Chinese
6170,15487,3,124.48,Cafe
6171,15488,2,193.89,South Indian
6171,15489,3,296.92,Pizza
6171,15490,1,223.76,South Indian
6172,15491,2,200.3,Street Food
6172,15492,1,129.36,Chinese
6172,15493,1,209.08,Street Food
6172,15494,3,172.28,North Indian
6172,15495,1,215.98,North Indian
6172,15496,3,88.23,Street Food
6173,15497,3,270.1,South Indian
6173,15498,1,91.78,Cafe
6174,15499,3,283.03,South Indian
6174,15500,2,295.03,South Indian
6174,15501,2,181.42,Biryani
6175,15502,3,243.51,Street Food
6176,15503,3,215.08,Cafe
6176,15504,3,247.04,Street Food
6177,15505,3,202.38,Chinese
6178,15506,3,134.79,Chinese
6178,15507,2,160.01,Pizza
6178,15508,2,203.95,Biryani
6179,15509,2,161.31,Pizza
6179,15510,3,292.45,North Indian
6179,15511,1,103.93,Street Food
6180,15512,2,125.87,Chinese
6180,15513,1,95.76,Cafe
6181,15514,2,221.89,Biryani
6182,15515,3,260.03,Cafe
6182,15516,2,288.89,Chinese
6182,15517,1,90.0,Biryani
6183,15518,2,106.52,South Indian
6183,15519,1,218.66,Street Food
6183,15520,3,147.63,Biryani
6184,15521,2,246.49,Chinese
6185,15522,3,277.42,Biryani
6186,15523,2,107.44,Biryani
6187,15524,1,191.65,Chinese
6188,15525,3,132.64,Biryani
6188,15526,2,247.62,Chinese
6188,15527,3,132.51,North Indian
6189,15528,2,256.14,Biryani
6190,15529,2,161.15,Pizza
6190,15530,1,174.29,Pizza
6191,15531,1,95.85,Cafe
6191,15532,3,140.56,Street Food
6192,15533,2,248.95,Pizza
6192,15534,1,87.66,Street Food
6193,15535,2,298.84,North Indian
6194,15536,1,132.86,South Indian
6194,15537,2,267.64,Pizza
6194,15538,1,203.97,South Indian
6195,15539,3,145.56,Cafe
6196,15540,2,238.45,South Indian
6196,15541,3,293.34,Biryani
6196,15542,2,148.23,Pizza
6197,15543,3,205.64,Street Food
6198,15544,3,145.42,Cafe
6198,15545,1,252.67,Biryani
6199,15546,1,247.2,Chinese
6200,15547,2,118.77,South Indian
6200,15548,2,155.02,Chinese
6201,15549,1,97.49,Street Food
6201,15550,2,158.57,Chinese
6202,15551,2,132.65,Biryani
6203,15552,1,293.78,North Indian
6204,15553,3,280.59,Biryani
6205,15554,3,281.33,Biryani
6206,15555,2,242.09,Biryani
6206,15556,1,246.02,Pizza
6207,15557,1,270.81,Cafe
6207,15558,2,281.28,South Indian
6207,15559,2,101.99,Pizza
6207,15560,2,118.52,Chinese
6208,15561,3,123.55,Pizza
6208,15562,1,96.97,South Indian
6209,15563,1,236.32,Pizza
