order_id,customer_id,restaurant_id,city,order_ts,promised_delivery_ts,status,order_value,payment_mode
6154,4912,33,,2026-03-01 12:53:00,2026-03-01 13:32:00,CANCELLED,305.89,CARD
6155,1574,28,,2026-03-01 18:51:00,2026-03-01 19:23:00,COMPLETED,681.08,COD
6156,2970,31,,2026-03-01 19:19:00,2026-03-01 19:55:00,COMPLETED,614.91,UPI
6157,2137,98,,2026-03-01 17:21:00,2026-03-01 17:56:00,CANCELLED,553.63,CARD
6158,1557,88,,2026-03-01 18:27:00,2026-03-01 19:05:00,COMPLETED,326.43,CARD
6159,3823,27,,2026-03-01 14:14:00,2026-03-01 14:55:00,COMPLETED,277.04,CARD
6160,1084,85,,2026-03-01 10:02:00,2026-03-01 10:35:00,CANCELLED,654.11,COD
6161,3947,84,,2026-03-01 08:59:00,2026-03-01 09:38:00,COMPLETED,607.25,UPI
6162,2920,42,,2026-03-01 13:07:00,2026-03-01 13:40:00,CANCELLED,345.29,CARD
6163,3156,107,,2026-03-01 11:56:00,2026-03-01 12:24:00,CANCELLED,600.69,UPI
6164,3463,93,,2026-03-01 19:29:00,2026-03-01 19:55:00,CANCELLED,401.68,COD
6165,1407,104,,2026-03-01 17:45:00,2026-03-01 18:18:00,COMPLETED,391.27,UPI
6166,1553,49,,2026-03-01 08:14:00,2026-03-01 08:45:00,COMPLETED,374.22,UPI
6167,3481,20,,2026-03-01 19:51:00,2026-03-01 20:31:00,CANCELLED,271.75,UPI
6168,4806,110,,2026-03-01 09:53:00,2026-03-01 10:18:00,COMPLETED,657.81,COD
6169,4949,64,,2026-03-01 15:25:00,2026-03-01 16:03:00,COMPLETED,614.14,CARD
6170,3583,15,,2026-03-01 18:39:00,2026-03-01 19:14:00,CANCELLED,151.72,CARD
6171,2695,19,,2026-03-01 21:56:00,2026-03-01 22:29:00,COMPLETED,796.77,COD
6172,4825,66,,2026-03-01 21:27:00,2026-03-01 21:52:00,CANCELLED,200.25,COD
6172,4825,66,,2026-03-01 21:27:00,2026-03-01 21:52:00,CANCELLED,200.25,COD
6173,1225,46,,2026-03-01 08:45:00,2026-03-01 09:10:00,COMPLETED,241.0,COD
6174,4138,7,,2026-03-01 10:50:00,2026-03-01 11:16:00,COMPLETED,524.31,CARD
6175,2171,61,,2026-03-01 14:32:00,2026-03-01 14:59:00,COMPLETED,701.97,UPI
6176,2995,25,,2026-03-01 15:56:00,2026-03-01 16:32:00,COMPLETED,214.75,CARD
6177,3058,47,,2026-03-01 15:08:00,2026-03-01 15:43:00,CANCELLED,484.68,COD
6178,1081,31,,2026-03-01 21:17:00,2026-03-01 21:43:00,CANCELLED,747.8,COD
6179,1518,95,,2026-03-01 19:45:00,2026-03-01 20:19:00,CANCELLED,684.51,
6180,4975,55,,2026-03-01 09:02:00,2026-03-01 09:38:00,CANCELLED,329.0,COD
6181,2912,51,,2026-03-01 18:50:00,2026-03-01 19:25:00,CANCELLED,398.03,UPI
6182,4702,107,,2026-03-01 22:37:00,2026-03-01 23:05:00,COMPLETED,1206.56,UPI
6183,3996,13,,2026-03-01 09:52:00,2026-03-01 10:23:00,COMPLETED,440.78,UPI
6184,3963,85,,2026-03-01 12:06:00,2026-03-01 12:47:00,COMPLETED,267.29,COD
6185,1963,35,,2026-03-01 15:17:00,2026-03-01 15:47:00,CANCELLED,716.1,CARD
6186,2726,105,,2026-03-01 13:50:00,2026-03-01 14:23:00,CANCELLED,413.16,COD
6187,4491,16,,2026-03-01 19:55:00,2026-03-01 20:40:00,CANCELLED,726.67,COD
6188,4909,27,,2026-03-01 20:29:00,2026-03-01 21:02:00,CANCELLED,305.18,UPI
6189,3765,50,,2026-03-01 17:51:00,2026-03-01 18:18:00,COMPLETED,406.59,UPI
6190,3061,62,,2026-03-01 13:27:00,2026-03-01 14:03:00,CANCELLED,491.7,CARD
6191,4805,98,,2026-03-01 13:46:00,2026-03-01 14:25:00,COMPLETED,598.24,UPI
6192,2124,33,,2026-03-01 17:24:00,2026-03-01 17:53:00,CANCELLED,582.44,COD
6193,3074,47,,2026-03-02 13:27:00,2026-03-02 13:52:00,CANCELLED,560.16,COD
6194,2146,42,,2026-03-02 17:22:00,2026-03-02 17:56:00,CANCELLED,254.55,COD
6195,1273,7,,2026-03-02 16:01:00,2026-03-02 16:40:00,CANCELLED,715.78,COD
6196,1339,24,,2026-03-02 14:51:00,2026-03-02 15:17:00,CANCELLED,620.78,UPI
6197,3654,62,,2026-03-02 09:20:00,2026-03-02 10:05:00,CANCELLED,720.97,COD
6198,1090,39,,2026-03-02 22:29:00,2026-03-02 23:13:00,COMPLETED,637.19,CARD
6199,4443,13,,2026-03-02 18:31:00,2026-03-02 19:08:00,COMPLETED,383.62,COD
6200,1071,62,,2026-03-02 22:40:00,2026-03-02 23:22:00,CANCELLED,234.28,COD
6201,2317,29,,2026-03-02 13:11:00,2026-03-02 13:43:00,COMPLETED,304.34,UPI
6202,3578,76,,2026-03-02 11:22:00,2026-03-02 11:50:00,CANCELLED,788.26,UPI
6203,2616,70,,2026-03-02 09:36:00,2026-03-02 10:17:00,CANCELLED,578.52,CARD
6204,1694,23,,2026-03-02 13:24:00,2026-03-02 13:57:00,COMPLETED,758.59,CARD
6205,4169,31,,2026-03-02 22:07:00,2026-03-02 22:50:00,COMPLETED,369.92,CARD
6206,2884,48,,2026-03-02 21:38:00,2026-03-02 22:14:00,CANCELLED,606.85,CARD
6207,1160,65,,2026-03-02 12:11:00,2026-03-02 12:44:00,CANCELLED,212.96,CARD
6208,4088,116,,2026-03-02 12:57:00,2026-03-02 13:39:00,COMPLETED,205.54,CARD
6209,3387,107,,2026-03-02 10:47:00,2026-03-02 11:26:00,COMPLETED,286.31,UPI
6210,4990,63,,2026-03-02 16:33:00,2026-03-02 17:00:00,CANCELLED,580.4,CARD
6211,3012,112,,2026-03-02 10:02:00,2026-03-02 10:27:00,COMPLETED,263.43,COD
6212,3566,79,,2026-03-02 16:30:00,2026-03-02 17:04:00,COMPLETED,796.35,UPI
6213,4590,106,,2026-03-02 18:54:00,2026-03-02 19:35:00,COMPLETED,190.41,
6214,1075,33,,2026-03-02 09:00:00,2026-03-02 09:45:00,COMPLETED,329.59,COD
6215,3287,111,,2026-03-02 20:24:00,2026-03-02 20:56:00,COMPLETED,220.81,CARD
6216,2722,37,,2026-03-02 15:57:00,2026-03-02 16:37:00,CANCELLED,312.37,COD
6217,3819,82,,2026-03-02 16:50:00,2026-03-02 17:24:00,COMPLETED,728.17,UPI
6218,4811,81,,2026-03-02 14:46:00,2026-03-02 15:21:00,COMPLETED,351.22,CARD
6219,4545,66,,2026-03-02 15:52:00,2026-03-02 16:20:00,COMPLETED,587.65,CARD
6220,3190,82,,2026-03-02 16:54:00,2026-03-02 17:23:00,CANCELLED,424.34,CARD
6221,2577,94,,2026-03-02 09:12:00,2026-03-02 09:41:00,COMPLETED,594.28,UPI
6222,2738,90,,2026-03-02 15:48:00,2026-03-02 16:27:00,CANCELLED,695.1,
6223,2811,85,,2026-03-02 21:30:00,2026-03-02 22:04:00,CANCELLED,391.25,CARD
6224,3566,65,,2026-03-02 15:55:00,2026-03-02 16:35:00,COMPLETED,599.71,UPI
6225,3685,94,,2026-03-02 15:53:00,2026-03-02 16:28:00,COMPLETED,417.46,COD
6226,1382,119,,2026-03-02 12:00:00,2026-03-02 12:32:00,COMPLETED,453.96,CARD
6227,3640,105,,2026-03-02 17:35:00,2026-03-02 18:16:00,CANCELLED,441.72,UPI
6228,2883,113,,2026-03-02 14:52:00,2026-03-02 15:17:00,COMPLETED,383.61,CARD
6229,3295,75,,2026-03-02 12:14:00,2026-03-02 12:45:00,COMPLETED,484.07,COD
6230,4860,21,,2026-03-02 16:40:00,2026-03-02 17:21:00,CANCELLED,789.07,COD
6231,3201,28,,2026-03-02 20:49:00,2026-03-02 21:29:00,CANCELLED,291.69,UPI
6232,3753,77,,2026-03-02 08:32:00,2026-03-02 09:11:00,COMPLETED,621.65,CARD
6233,2202,80,,2026-03-02 11:12:00,2026-03-02 11:57:00,COMPLETED,333.32,COD
6234,3216,96,,2026-03-02 16:23:00,2026-03-02 16:57:00,CANCELLED,504.87,
6235,3399,49,,2026-03-02 09:54:00,2026-03-02 10:33:00,COMPLETED,493.48,COD
6236,2710,120,,2026-03-02 15:12:00,2026-03-02 15:48:00,COMPLETED,780.45,CARD
6237,1671,72,,2026-03-02 21:18:00,2026-03-02 21:55:00,CANCELLED,157.04,UPI
6238,2736,58,,2026-03-02 20:10:00,2026-03-02 20:42:00,COMPLETED,391.92,COD
6239,2096,101,,2026-03-02 22:46:00,2026-03-02 23:30:00,CANCELLED,227.2,COD
6240,4727,67,,2026-03-02 17:46:00,2026-03-02 18:30:00,COMPLETED,179.3,COD
6241,2282,5,,2026-03-02 09:20:00,2026-03-02 09:52:00,COMPLETED,528.7,COD
6242,4999,62,,2026-03-02 14:34:00,2026-03-02 15:02:00,CANCELLED,304.65,CARD
6243,1750,32,,2026-03-02 12:45:00,2026-03-02 13:23:00,COMPLETED,362.98,UPI
6244,4055,80,,2026-03-02 13:48:00,2026-03-02 14:24:00,COMPLETED,665.98,CARD
6245,3099,53,,2026-03-02 15:00:00,2026-03-02 15:37:00,CANCELLED,277.66,
6246,1734,116,,2026-03-02 13:40:00,2026-03-02 14:05:00,CANCELLED,341.46,COD
6247,2888,3,,2026-03-02 08:01:00,2026-03-02 08:28:00,CANCELLED,387.83,CARD
6248,1405,106,,2026-03-02 18:28:00,2026-03-02 19:06:00,COMPLETED,461.92,CARD
6249,2774,36,,2026-03-02 13:16:00,2026-03-02 13:51:00,COMPLETED,706.59,COD
6250,1804,45,,2026-03-02 13:23:00,2026-03-02 13:54:00,COMPLETED,520.98,UPI
6251,2054,82,,2026-03-02 12:43:00,2026-03-02 13:09:00,CANCELLED,539.07,UPI
6252,3532,84,,2026-03-02 21:18:00,2026-03-02 21:49:00,COMPLETED,205.77,COD
6253,1105,94,,2026-03-02 15:19:00,2026-03-02 15:52:00,COMPLETED,322.43,COD
6254,2569,110,,2026-03-02 10:42:00,2026-03-02 11:27:00,COMPLETED,754.38,COD
6255,2301,75,,2026-03-02 19:32:00,2026-03-02 20:01:00,COMPLETED,767.7,CARD
6256,3844,111,,2026-03-02 17:25:00,2026-03-02 18:03:00,COMPLETED,660.48,UPI
6257,1010,114,,2026-03-02 17:47:00,2026-03-02 18:15:00,COMPLETED,633.59,COD
6258,3685,80,,2026-03-02 22:51:00,2026-03-02 23:23:00,COMPLETED,287.7,CARD
6259,3793,92,,2026-03-02 09:58:00,2026-03-02 10:36:00,CANCELLED,470.81,UPI
6259,3793,92,,2026-03-02 09:58:00,2026-03-02 10:36:00,CANCELLED,470.81,UPI
6260,1611,31,,2026-03-02 18:35:00,2026-03-02 19:02:00,COMPLETED,548.41,COD
6261,1337,116,,2026-03-02 20:00:00,2026-03-02 20:35:00,CANCELLED,625.58,CARD
6262,3942,40,,2026-03-02 15:22:00,2026-03-02 15:52:00,CANCELLED,707.86,CARD
6263,3353,33,,2026-03-02 18:48:00,2026-03-02 19:13:00,COMPLETED,798.26,UPI
6264,3728,79,,2026-03-02 15:37:00,2026-03-02 16:17:00,COMPLETED,428.92,COD
6265,1396,52,,2026-03-02 19:06:00,2026-03-02 19:35:00,COMPLETED,505.81,UPI
6266,3637,111,,2026-03-02 18:12:00,2026-03-02 18:52:00,CANCELLED,430.37,COD
6267,4506,56,,2026-03-02 10:24:00,2026-03-02 10:54:00,COMPLETED,772.7,COD
6268,2394,33,,2026-03-02 22:51:00,2026-03-02 23:33:00,COMPLETED,483.09,CARD
6269,3502,1,,2026-03-02 10:19:00,2026-03-02 11:00:00,CANCELLED,501.97,UPI
6270,1014,45,,2026-03-02 12:49:00,2026-03-02 13:16:00,CANCELLED,289.64,UPI
6271,1723,75,,2026-03-02 19:23:00,2026-03-02 19:49:00,COMPLETED,268.63,UPI
6272,2532,16,,2026-03-02 12:34:00,2026-03-02 13:08:00,CANCELLED,640.62,UPI
6273,4314,34,,2026-03-02 08:05:00,2026-03-02 08:47:00,CANCELLED,442.22,CARD
6274,2734,23,,2026-03-02 17:16:00,2026-03-02 17:44:00,CANCELLED,442.81,CARD
6275,1799,85,,2026-03-02 08:00:00,2026-03-02 08:28:00,CANCELLED,262.64,CARD
6276,2154,67,,2026-03-02 10:07:00,2026-03-02 10:40:00,CANCELLED,506.16,CARD
6277,3805,87,,2026-03-02 10:12:00,2026-03-02 10:50:00,COMPLETED,751.67,COD
6277,3805,87,,2026-03-02 10:12:00,2026-03-02 10:50:00,COMPLETED,751.67,COD
6278,4503,7,,2026-03-02 20:49:00,2026-03-02 21:27:00,COMPLETED,183.37,CARD
6279,1747,22,,2026-03-02 16:05:00,2026-03-02 16:50:00,COMPLETED,536.08,CARD
6280,3430,36,,2026-03-02 10:12:00,2026-03-02 10:48:00,COMPLETED,152.54,COD
6281,3006,111,,2026-03-02 13:53:00,2026-03-02 14:26:00,COMPLETED,287.53,UPI
6282,4742,22,,2026-03-02 17:54:00,2026-03-02 18:19:00,COMPLETED,164.79,COD
6283,4392,66,,2026-03-02 17:34:00,2026-03-02 18:03:00,COMPLETED,521.91,UPI
6284,4443,22,,2026-03-02 18:27:00,2026-03-02 19:00:00,CANCELLED,663.42,COD
6285,4162,69,,2026-03-02 08:04:00,2026-03-02 08:49:00,COMPLETED,170.87,UPI
6286,2561,2,,2026-03-02 21:25:00,2026-03-02 22:01:00,CANCELLED,502.36,COD
6287,1765,18,,2026-03-02 10:45:00,2026-03-02 11:11:00,CANCELLED,764.94,CARD
6288,2186,74,,2026-03-02 08:46:00,2026-03-02 09:11:00,CANCELLED,617.1,CARD
6289,2661,38,,2026-03-02 09:45:00,2026-03-02 10:24:00,CANCELLED,528.76,COD
6290,1432,19,,2026-03-02 10:08:00,2026-03-02 10:44:00,CANCELLED,580.97,CARD
6291,3861,18,,2026-03-02 15:16:00,2026-03-02 15:57:00,CANCELLED,282.44,UPI
6292,3691,111,,2026-03-02 19:16:00,2026-03-02 19:54:00,COMPLETED,367.89,CARD
6293,4635,77,,2026-03-02 20:29:00,2026-03-02 21:12:00,CANCELLED,370.85,CARD
6294,1182,60,,2026-03-02 09:23:00,2026-03-02 10:06:00,COMPLETED,715.2,UPI
6295,1896,52,,2026-03-02 09:25:00,2026-03-02 10:10:00,COMPLETED,180.61,CARD
6296,1045,44,,2026-03-02 18:39:00,2026-03-02 19:08:00,COMPLETED,455.63,COD
6297,1451,85,,2026-03-02 17:05:00,2026-03-02 17:47:00,CANCELLED,423.3,CARD
6298,4515,116,,2026-03-02 17:14:00,2026-03-02 17:53:00,COMPLETED,191.79,COD
6299,3905,115,,2026-03-02 19:53:00,2026-03-02 20:34:00,COMPLETED,369.7,CARD
6300,1953,51,,2026-03-02 20:22:00,2026-03-02 20:59:00,CANCELLED,368.27,UPI
6301,2080,3,,2026-03-02 17:21:00,2026-03-02 17:49:00,COMPLETED,291.7,UPI
6302,3274,22,,2026-03-02 17:40:00,2026-03-02 18:22:00,COMPLETED,1732.82,COD
6303,3328,106,,2026-03-02 12:37:00,2026-03-02 13:09:00,CANCELLED,652.49,COD
6304,3050,84,,2026-03-02 16:46:00,2026-03-02 17:30:00,CANCELLED,228.33,CARD
6305,3372,72,,2026-03-02 09:06:00,2026-03-02 09:45:00,COMPLETED,335.25,CARD
6306,1839,4,,2026-03-02 11:38:00,2026-03-02 12:11:00,CANCELLED,316.77,UPI
6307,2705,76,,2026-03-02 08:50:00,2026-03-02 09:31:00,CANCELLED,195.16,COD
6308,4666,25,,2026-03-02 17:13:00,2026-03-02 17:40:00,COMPLETED,290.36,CARD
6309,4424,90,,2026-03-02 18:03:00,2026-03-02 18:33:00,COMPLETED,337.24,UPI
6310,3684,56,,2026-03-02 15:37:00,2026-03-02 16:13:00,CANCELLED,682.14,COD
6311,3555,49,,2026-03-02 09:58:00,2026-03-02 10:24:00,CANCELLED,187.3,UPI
6312,2344,28,,2026-03-02 21:43:00,2026-03-02 22:18:00,CANCELLED,695.27,CARD
6313,1348,68,,2026-03-02 12:38:00,2026-03-02 13:14:00,CANCELLED,496.44,CARD
6314,4950,32,,2026-03-02 20:28:00,2026-03-02 21:06:00,CANCELLED,365.97,UPI
6315,3998,16,,2026-03-02 16:42:00,2026-03-02 17:10:00,COMPLETED,416.71,COD
6316,3568,86,,2026-03-02 21:36:00,2026-03-02 22:21:00,COMPLETED,394.33,CARD
6317,3570,100,,2026-03-02 09:22:00,2026-03-02 10:06:00,COMPLETED,680.05,UPI
6318,3175,70,,2026-03-02 15:13:00,2026-03-02 15:42:00,COMPLETED,262.32,COD
6319,1403,113,,2026-03-02 20:38:00,2026-03-02 21:22:00,CANCELLED,629.52,CARD
6320,2078,50,,2026-03-02 17:18:00,2026-03-02 17:43:00,CANCELLED,708.78,UPI
6321,2413,78,,2026-03-02 19:56:00,2026-03-02 20:21:00,CANCELLED,577.99,COD
6322,3232,39,,2026-03-02 13:23:00,2026-03-02 14:03:00,CANCELLED,316.8,COD
6323,4694,79,,2026-03-02 21:37:00,2026-03-02 22:13:00,COMPLETED,191.45,COD
6324,2243,120,,2026-03-02 09:08:00,2026-03-02 09:41:00,CANCELLED,531.86,COD
6325,1448,54,,2026-03-02 17:45:00,2026-03-02 18:23:00,CANCELLED,750.35,COD
6326,4252,75,,2026-03-02 22:04:00,2026-03-02 22:48:00,COMPLETED,768.07,UPI
6327,2051,83,,2026-03-02 14:53:00,2026-03-02 15:30:00,CANCELLED,381.81,CARD
6328,3431,64,,2026-03-02 22:23:00,2026-03-02 22:55:00,COMPLETED,648.13,COD
6329,1239,102,,2026-03-02 13:55:00,2026-03-02 14:37:00,CANCELLED,235.13,COD
6330,4010,66,,2026-03-02 11:59:00,2026-03-02 12:37:00,COMPLETED,589.15,COD
6331,1701,27,,2026-03-02 17:42:00,2026-03-02 18:11:00,COMPLETED,646.61,COD
6332,4519,54,,2026-03-02 15:09:00,2026-03-02 15:34:00,CANCELLED,559.0,COD
6333,3685,102,,2026-03-02 09:08:00,2026-03-02 09:39:00,CANCELLED,432.49,COD
6334,3256,17,,2026-03-02 22:04:00,2026-03-02 22:43:00,COMPLETED,791.74,COD
6335,4531,118,,2026-03-02 21:13:00,2026-03-02 21:42:00,COMPLETED,187.35,CARD
6336,3230,119,,2026-03-02 22:09:00,2026-03-02 22:46:00,CANCELLED,161.1,UPI
6337,4482,54,,2026-03-02 09:55:00,2026-03-02 10:22:00,COMPLETED,603.1,UPI
6338,2059,70,,2026-03-02 20:36:00,2026-03-02 21:18:00,COMPLETED,596.19,UPI
6339,4827,76,,2026-03-02 12:54:00,2026-03-02 13:37:00,CANCELLED,247.57,COD
6340,3943,7,,2026-03-02 16:53:00,2026-03-02 17:32:00,COMPLETED,276.17,COD
6341,1189,60,,2026-03-02 10:44:00,2026-03-02 11:12:00,COMPLETED,508.85,UPI
6342,3004,34,,2026-03-02 10:39:00,2026-03-02 11:06:00,COMPLETED,721.23,CARD
6343,4635,89,,2026-03-02 21:44:00,2026-03-02 22:20:00,COMPLETED,504.08,COD
6344,2245,35,,2026-03-02 22:35:00,2026-03-02 23:20:00,CANCELLED,613.67,COD
6345,1616,45,,2026-03-02 16:04:00,2026-03-02 16:42:00,COMPLETED,528.25,CARD
6346,2249,47,,2026-03-02 22:13:00,2026-03-02 22:41:00,CANCELLED,637.37,COD
6347,3534,93,,2026-03-02 10:05:00,2026-03-02 10:50:00,COMPLETED,373.93,UPI
6348,4964,58,,2026-03-02 08:05:00,2026-03-02 08:31:00,COMPLETED,785.72,COD
6349,4274,110,,2026-03-02 14:34:00,2026-03-02 15:08:00,CANCELLED,580.34,COD
6350,1268,9,,2026-03-02 21:50:00,2026-03-02 22:34:00,COMPLETED,557.47,CARD
6351,3521,120,,2026-03-02 18:28:00,2026-03-02 18:58:00,COMPLETED,155.67,UPI
6352,3924,90,,2026-03-02 15:11:00,2026-03-02 15:51:00,COMPLETED,231.69,UPI
6353,1164,79,,2026-03-02 09:35:00,2026-03-02 10:15:00,COMPLETED,309.63,CARD
6354,4782,6,,2026-03-02 19:37:00,2026-03-02 20:10:00,CANCELLED,683.47,UPI
6355,1085,26,,2026-03-02 22:07:00,2026-03-02 22:44:00,CANCELLED,410.33,UPI
6356,1942,106,,2026-03-02 19:42:00,2026-03-02 20:27:00,COMPLETED,652.14,COD
6357,3227,70,,2026-03-02 08:08:00,2026-03-02 08:38:00,COMPLETED,267.9,UPI
6358,2633,41,,2026-03-02 14:59:00,2026-03-02 15:43:00,CANCELLED,381.98,CARD
6359,4123,10,,2026-03-02 14:00:00,2026-03-02 14:44:00,COMPLETED,215.01,COD
6360,3881,88,,2026-03-02 21:09:00,2026-03-02 21:43:00,COMPLETED,318.46,UPI
6361,3788,16,,2026-03-02 14:55:00,2026-03-02 15:21:00,COMPLETED,591.38,CARD
6362,2186,36,,2026-03-02 11:38:00,2026-03-02 12:23:00,CANCELLED,326.17,CARD
6363,4187,80,,2026-03-02 19:23:00,2026-03-02 19:57:00,CANCELLED,380.82,CARD
6364,1575,80,,2026-03-02 13:36:00,2026-03-02 14:03:00,COMPLETED,226.73,CARD
6365,2105,30,,2026-03-02 14:28:00,2026-03-02 14:54:00,COMPLETED,281.94,UPI
6366,4003,77,,2026-03-02 21:24:00,2026-03-02 21:58:00,CANCELLED,762.19,CARD
6367,4424,27,,2026-03-02 14:15:00,2026-03-02 15:00:00,CANCELLED,620.86,COD
6368,4865,80,,2026-03-02 08:10:00,2026-03-02 08:48:00,CANCELLED,709.46,UPI
6369,1659,7,,2026-03-02 12:06:00,2026-03-02 12:50:00,CANCELLED,315.96,CARD
6370,3623,75,,2026-03-02 11:37:00,2026-03-02 12:20:00,COMPLETED,206.69,COD
6371,1863,114,,2026-03-02 10:41:00,2026-03-02 11:22:00,CANCELLED,204.51,CARD
6372,1044,47,,2026-03-02 12:01:00,2026-03-02 12:45:00,COMPLETED,565.07,CARD
6373,4969,65,,2026-03-02 10:01:00,2026-03-02 10:37:00,CANCELLED,322.33,COD
6374,2608,119,,2026-03-02 18:49:00,2026-03-02 19:27:00,COMPLETED,757.58,COD
6375,4689,40,,2026-03-02 22:56:00,2026-03-02 23:26:00,CANCELLED,478.51,UPI
6376,2852,44,,2026-03-02 14:59:00,2026-03-02 15:35:00,COMPLETED,708.41,COD
6377,2316,42,,2026-03-02 09:11:00,2026-03-02 09:45:00,CANCELLED,288.08,UPI
6378,4989,88,,2026-03-02 08:03:00,2026-03-02 08:30:00,CANCELLED,240.87,COD
6379,2003,8,,2026-03-02 11:29:00,2026-03-02 11:56:00,COMPLETED,773.77,COD
6380,3938,119,,2026-03-02 17:39:00,2026-03-02 18:08:00,CANCELLED,248.5,CARD
6381,4359,103,,2026-03-02 21:48:00,2026-03-02 22:28:00,CANCELLED,658.67,UPI
6382,2185,8,,2026-03-02 11:26:00,2026-03-02 12:08:00,COMPLETED,395.8,COD
6383,3697,53,,2026-03-02 18:12:00,2026-03-02 18:52:00,COMPLETED,599.02,UPI
6384,1890,47,,2026-03-02 22:09:00,2026-03-02 22:53:00,CANCELLED,624.97,UPI
6385,2768,94,,2026-03-02 08:53:00,2026-03-02 09:21:00,CANCELLED,314.11,COD
6386,2780,39,,2026-03-02 17:55:00,2026-03-02 18:27:00,CANCELLED,459.12,UPI
6387,3978,34,,2026-03-02 18:44:00,2026-03-02 19:11:00,CANCELLED,269.26,UPI
6388,1930,21,,2026-03-02 20:52:00,2026-03-02 21:32:00,COMPLETED,709.64,
6389,1003,20,,2026-03-02 20:33:00,2026-03-02 21:18:00,CANCELLED,721.5,CARD
6390,3978,51,,2026-03-02 18:10:00,2026-03-02 18:44:00,COMPLETED,778.55,
6391,4898,75,,2026-03-02 10:32:00,2026-03-02 11:14:00,COMPLETED,525.85,CARD
6392,4590,50,,2026-03-02 22:06:00,2026-03-02 22:48:00,COMPLETED,625.05,CARD
6393,1737,68,,2026-03-02 14:49:00,2026-03-02 15:34:00,CANCELLED,649.71,CARD
6394,2741,14,,2026-03-03 20:31:00,2026-03-03 21:02:00,CANCELLED,579.16,COD
6395,2823,3,,2026-03-03 21:03:00,2026-03-03 21:31:00,CANCELLED,756.32,UPI
6396,3698,114,,2026-03-03 16:28:00,2026-03-03 17:01:00,CANCELLED,169.03,CARD
6397,3335,79,,2026-03-03 19:05:00,2026-03-03 19:49:00,COMPLETED,153.03,UPI
6398,2075,66,,2026-03-03 15:33:00,2026-03-03 16:13:00,CANCELLED,699.12,CARD
6399,4376,38,,2026-03-03 13:56:00,2026-03-03 14:40:00,CANCELLED,711.78,COD
6400,2066,1,,2026-03-03 18:48:00,2026-03-03 19:14:00,CANCELLED,349.74,UPI
6401,4400,21,,2026-03-03 17:50:00,2026-03-03 18:26:00,COMPLETED,761.78,COD
6402,2630,71,,2026-03-03 19:01:00,2026-03-03 19:32:00,CANCELLED,528.51,UPI
6403,3832,120,,2026-03-03 13:15:00,2026-03-03 13:55:00,CANCELLED,299.34,UPI
6404,4319,74,,2026-03-03 18:56:00,2026-03-03 19:40:00,COMPLETED,737.46,COD
6405,4364,108,,2026-03-03 16:33:00,2026-03-03 17:07:00,CANCELLED,763.99,COD
6406,2536,98,,2026-03-03 15:23:00,2026-03-03 15:58:00,CANCELLED,331.95,COD
6407,2626,9,,2026-03-03 22:07:00,2026-03-03 22:45:00,COMPLETED,215.86,COD
6408,2272,10,,2026-03-03 14:54:00,2026-03-03 15:35:00,CANCELLED,391.49,UPI
6409,2015,35,,2026-03-03 16:54:00,2026-03-03 17:34:00,COMPLETED,256.56,UPI
6410,4292,120,,2026-03-03 09:29:00,2026-03-03 09:54:00,COMPLETED,167.6,COD
6411,1347,12,,2026-03-03 21:23:00,2026-03-03 21:56:00,COMPLETED,193.95,CARD
6412,1381,41,,2026-03-03 09:23:00,2026-03-03 10:08:00,CANCELLED,453.82,UPI
6413,1762,95,,2026-03-03 09:38:00,2026-03-03 10:21:00,COMPLETED,272.73,UPI
6414,3084,4,,2026-03-03 13:29:00,2026-03-03 14:11:00,CANCELLED,656.78,COD
6415,1790,53,,2026-03-03 11:04:00,2026-03-03 11:43:00,CANCELLED,385.97,CARD
6416,2581,80,,2026-03-03 12:41:00,2026-03-03 13:11:00,COMPLETED,450.18,CARD
6417,4530,1,,2026-03-03 22:03:00,2026-03-03 22:37:00,CANCELLED,544.26,UPI
6418,3870,15,,2026-03-03 10:58:00,2026-03-03 11:41:00,CANCELLED,659.4,UPI
6419,4001,36,,2026-03-03 16:40:00,2026-03-03 17:18:00,CANCELLED,688.05,CARD
6420,3818,26,,2026-03-03 15:30:00,2026-03-03 16:06:00,CANCELLED,520.23,COD
6421,1007,120,,2026-03-03 22:37:00,2026-03-03 23:21:00,COMPLETED,239.97,CARD
6422,3939,117,,2026-03-03 11:24:00,2026-03-03 12:02:00,CANCELLED,396.05,CARD
6423,2875,77,,2026-03-03 13:03:00,2026-03-03 13:31:00,COMPLETED,723.09,CARD
6424,1682,52,,2026-03-03 15:46:00,2026-03-03 16:21:00,COMPLETED,732.19,COD
6425,3119,19,,2026-03-03 15:21:00,2026-03-03 15:46:00,COMPLETED,711.67,CARD
6426,2725,82,,2026-03-03 08:16:00,2026-03-03 08:41:00,CANCELLED,536.15,CARD
6427,1019,79,,2026-03-03 17:25:00,2026-03-03 17:54:00,COMPLETED,354.14,CARD
6428,1838,102,,2026-03-03 10:54:00,2026-03-03 11:22:00,CANCELLED,217.27,COD
6429,1588,29,,2026-03-03 21:58:00,2026-03-03 22:29:00,CANCELLED,247.16,COD
6430,4826,83,,2026-03-03 12:34:00,2026-03-03 13:01:00,COMPLETED,485.24,UPI
6431,3746,22,,2026-03-03 17:16:00,2026-03-03 17:59:00,COMPLETED,502.26,CARD
